siClasificacion,siSubClasificacion,iIdProducto,vCodigo,iNombre,iCaracteristica,iMarca,vModelo,siUnidadCompra,siUnidadConsumo,dStock,dCantidadMinima,dFechacreacion,dFechaUltimoMovimiento,bEstado,bEsdeConteo
1,6,1824,01.006.0081,462,1650,279,,1,1,NULL,1.00,2013-06-28 12:21:00,NULL,0,0
5,1,1825,05.001.0053,461,1651,279,,1,1,NULL,1.00,2013-06-28 12:22:00,NULL,1,0
1,3,1826,01.003.0339,133,1652,116,,1,1,NULL,1.00,2013-07-01 12:34:00,NULL,1,0
2,1,1827,02.001.0122,117,1655,239,,11,11,NULL,2.00,2013-07-05 09:58:00,NULL,1,0
5,2,1828,05.002.0014,463,1656,325,,1,1,NULL,1.00,2013-07-05 12:41:00,NULL,1,0
5,2,1829,05.002.0015,464,1657,324,,1,1,NULL,1.00,2013-07-05 12:41:00,NULL,1,0
3,1,1830,03.001.0167,309,1653,31,,1,1,NULL,1.00,2013-07-08 09:15:00,NULL,1,0
3,1,1831,03.001.0168,180,1654,40,,1,1,NULL,2.00,2013-07-09 09:38:00,NULL,1,0
3,1,1832,03.001.0169,180,1658,40,,20,20,NULL,2.00,2013-07-09 09:38:00,NULL,1,0
1,2,1833,01.002.0136,161,24,326,,1,1,NULL,2.00,2013-07-15 10:33:00,NULL,1,0
5,1,1834,05.001.0054,197,1659,40,,1,1,NULL,1.00,2013-07-15 12:34:00,NULL,1,0
1,1,1835,01.001.0370,415,1660,1,,10,10,NULL,1.00,2013-07-23 11:36:00,NULL,1,0
1,1,1836,01.001.0371,465,1661,1,,1,1,NULL,1.00,2013-07-24 11:59:00,NULL,1,0
1,1,1837,01.001.0372,465,1662,1,,1,1,NULL,1.00,2013-07-24 11:59:00,NULL,1,0
1,1,1838,01.001.0373,465,1663,1,,1,1,NULL,1.00,2013-07-24 12:00:00,NULL,1,0
1,1,1839,01.001.0374,465,1664,1,,1,1,NULL,1.00,2013-07-24 12:00:00,NULL,1,0
1,1,1840,01.001.0375,465,1665,1,,1,1,NULL,1.00,2013-07-24 12:01:00,NULL,1,0
1,1,1841,01.001.0376,465,1666,1,,1,1,NULL,1.00,2013-07-24 12:01:00,NULL,1,0
1,1,1842,01.001.0377,465,1667,1,,1,1,NULL,1.00,2013-07-24 12:01:00,NULL,1,0
1,1,1843,01.001.0378,465,1668,1,,1,1,NULL,1.00,2013-07-24 12:01:00,NULL,1,0
1,1,1844,01.001.0379,465,1669,1,,1,1,NULL,1.00,2013-07-24 12:02:00,NULL,1,0
1,1,1845,01.001.0380,465,1670,1,,1,1,NULL,1.00,2013-07-24 12:02:00,NULL,1,0
1,1,1846,01.001.0381,465,1671,1,,1,1,NULL,1.00,2013-07-24 12:02:00,NULL,1,0
1,1,1847,01.001.0382,465,1672,1,,1,1,NULL,1.00,2013-07-24 12:02:00,NULL,1,0
1,1,1848,01.001.0383,465,1673,1,,1,1,NULL,1.00,2013-07-24 12:02:00,NULL,1,0
1,1,1849,01.001.0384,465,1674,1,,1,1,NULL,1.00,2013-07-24 12:04:00,NULL,1,0
1,1,1850,01.001.0385,465,1675,1,,1,1,NULL,1.00,2013-07-24 12:04:00,NULL,1,0
1,1,1851,01.001.0386,465,1676,1,,1,1,NULL,1.00,2013-07-24 12:04:00,NULL,1,0
1,1,1852,01.001.0387,465,1677,1,,1,1,NULL,1.00,2013-07-24 12:04:00,NULL,1,0
1,1,1853,01.001.0388,465,1678,1,,1,1,NULL,1.00,2013-07-24 12:05:00,NULL,1,0
1,1,1854,01.001.0389,465,1679,1,,1,1,NULL,1.00,2013-07-24 12:05:00,NULL,1,0
1,1,1855,01.001.0390,465,1680,1,,1,1,NULL,1.00,2013-07-24 12:05:00,NULL,1,0
1,3,1856,01.003.0340,72,1627,40,,1,1,NULL,1.00,2013-08-08 08:50:00,NULL,1,0
1,5,1857,01.005.0489,24,1614,116,,1,1,NULL,1.00,2013-08-08 08:53:00,NULL,1,0
1,2,1858,01.002.0137,223,1681,23,,1,1,NULL,1.00,2013-08-09 09:57:00,NULL,1,0
1,5,1859,01.005.0490,466,1683,224,,15,15,NULL,1.00,2013-08-14 09:29:00,NULL,1,0
1,6,1860,01.006.0082,351,1684,229,,1,1,NULL,1.00,2013-08-27 12:03:00,NULL,1,0
1,2,1861,01.002.0138,467,1685,40,,1,1,NULL,5.00,2013-09-04 12:43:00,NULL,1,0
1,2,1862,01.002.0139,161,1686,328,,1,1,NULL,2.00,2013-09-11 12:21:00,NULL,1,0
4,3,1863,04.003.0014,240,1687,40,,1,1,NULL,1.00,2013-09-16 11:53:00,NULL,1,0
4,3,1864,04.003.0015,240,1688,40,,1,1,NULL,1.00,2013-09-16 11:53:00,NULL,1,0
1,1,1865,01.001.0391,96,1689,298,,1,1,NULL,1.00,2013-09-19 09:03:00,NULL,1,0
1,1,1866,01.001.0392,96,1690,298,,1,1,NULL,1.00,2013-09-19 09:03:00,NULL,1,0
3,1,1867,03.001.0170,211,1691,40,,20,20,NULL,1.00,2013-09-19 09:36:00,NULL,1,0
3,1,1868,03.001.0171,211,1692,40,,20,20,NULL,1.00,2013-09-19 09:36:00,NULL,1,0
1,1,1869,01.001.0393,468,1693,298,,1,1,NULL,1.00,2013-09-23 12:00:00,NULL,1,0
1,1,1870,01.001.0394,468,1694,298,,1,1,NULL,1.00,2013-09-25 09:16:00,NULL,1,0
1,2,1871,01.002.0140,333,1695,305,,1,1,NULL,1.00,2013-10-09 10:12:00,NULL,1,0
1,2,1872,01.002.0141,333,1696,305,,1,1,NULL,1.00,2013-10-09 10:13:00,NULL,1,0
1,2,1873,01.002.0142,60,1697,305,,10,10,NULL,1.00,2013-10-09 10:14:00,NULL,1,0
1,2,1874,01.002.0143,469,1698,30,,15,15,NULL,1.00,2013-10-09 10:15:00,NULL,0,1
1,5,1875,01.005.0491,76,1699,46,,1,1,NULL,3.00,2013-10-25 09:55:00,NULL,1,0
1,3,1876,01.003.0341,120,91,329,,1,1,NULL,1.00,2013-11-06 12:09:00,NULL,1,0
3,1,1877,03.001.0172,52,313,330,,1,1,NULL,1.00,2013-11-08 11:53:00,NULL,1,0
2,1,1878,02.001.0123,58,1700,331,,13,13,NULL,2.00,2013-11-13 09:22:00,NULL,1,0
